506113351;1;00000000;01/11/2018 00:00:00;09/11/2018 00:00:00;4;3333;0201;;ES;;3;12113630000002;0050;;01;3;12;01;2;0;;7.50;;4499.00;;439057.41;82836.41;0.00;0.00;0.00;;20.45;;;07/20/2018 00:00:00;08/20/2017 00:00:00;07/01/2018 00:00:00;08/01/2017 00:00:00;;
509998814;1;28127603;04/17/2020 00:00:00;10/20/2020 00:00:00;5;2222;0201;;ES;;3;12011580048041;0001;9;01;3;22;00;2;8;;4.60;;21.00;;130200.00;40000.00;0.00;;;;10.00;0001;0.00;08/31/2020 00:00:00;;05/01/2020 00:00:00;;;
507566054;1;00815319;10/17/2018 00:00:00;10/21/2019 00:00:00;5;2222;0800;;ES;;3;12011580048041;0070;;01;3;22;01;2;8;;7.00;;2.50;;16250.00;15000.00;156.10;;;;1.38;0010;;;;;;;
509043633;1;00000000;09/13/2019 00:00:00;09/05/2020 00:00:00;10;2222;0300;00000000;ES;20152074148;2;12011580048041;0001;;01;3;01;01;2;0;3.00;4.60;2190.76;2.96;;14605.12;10097.76;0.00;0.00;0.00;1586.34;1.58;0001;;;;;;;
506841530;1;31815293;06/26/2018 00:00:00;06/19/2019 00:00:00;5;3333;0201;;ES;;3;12011580260051;0999;;02;0;22;01;2;0;;6.50;;47.15;;227891.51;134049.40;0.00;;;;7.78;;;;;;;;
512212499;1;32430233;06/29/2021 00:00:00;05/15/2029 00:00:00;5;2222;0300;;ES;;9;13147080215002;0050;9;00;0;00;00;0;0;;6.00;;;1.00;;152000.00;0.00;;;;0.00;;;;;;;;6.09
507336095;1;00000000;09/06/2018 00:00:00;09/05/2023 00:00:00;5;2222;0300;;ES;;9;13154090356002;0001;;00;0;00;00;0;0;;4.60;;0.00;1.00;;45496.08;0.00;0.00;0.00;;0.00;0002;;;;;;;
507547582;1;28127603;10/11/2018 00:00:00;09/20/2019 00:00:00;5;2222;0800;;ES;;3;12011580048041;0070;;01;3;22;01;2;0;;7.00;;8.75;;52504.20;25000.00;0.00;;;;4.17;0010;;07/31/2019 00:00:00;;04/01/2019 00:00:00;;;
511008599;1;28127603;10/15/2020 00:00:00;09/20/2021 00:00:00;5;2222;0201;;ES;;3;12011580260051;0001;9;02;3;22;00;2;8;;4.00;;9.18;;45900.00;20300.00;100.00;;;;2.54;0001;0.00;07/31/2021 00:00:00;;05/01/2021 00:00:00;;;
507780679;1;00000000;11/28/2018 00:00:00;11/27/2019 00:00:00;1;3333;0800;;ES;;3;12011580260051;0070;;02;3;01;01;2;0;;7.00;;19.20;;95232.00;65031.31;0.00;0.00;0.00;;4.80;0010;;;;;;;
507627638;1;32430233;10/26/2018 00:00:00;08/26/2019 00:00:00;5;3333;0800;;ES;;9;12011580260051;0070;;02;3;22;01;2;0;;7.00;;117.60;;588000.00;350000.00;0.00;;;;28.00;0010;;;;;;;
514799707;1;05276770;09/29/2022 00:00:00;09/15/2023 00:00:00;5;2222;0201;;ES;;9;22371300074408;0001;9;00;0;55;00;0;0;;6.00;;6000.00;20.00;114000.00;70000.00;;;;;90.52;0001;;;;;;;6.42
507667812;1;00815319;11/06/2018 00:00:00;10/21/2019 00:00:00;5;2222;0201;;ES;;3;12011580048041;0001;;01;3;22;01;2;0;;4.60;;3.00;;15348.00;5500.00;0.00;;;;0.75;0001;;;;;;;
